DATE,MODEL,IC,T
2014-03-01,KNN,0.1828287686259618,1.9581031167059036e-10
2014-03-01,LinearRegression,0.5128839339864317,1.2123147077551601e-83
2014-04-01,AdaBoost,0.2221040676009489,1.988540909633747e-15
2014-04-01,CTEF,0.3081028635616144,1.0124804734398948e-28
2014-04-01,DecisionTree,0.2856674057713543,1.751957686777091e-76
2014-04-01,KNN,0.2348193667165906,6.258516928638525e-17
2014-04-01,LinearRegression,0.4263831122482558,9.258338070020293e-57
2014-05-01,AdaBoost,0.3266918810954563,6.24181486706571e-32
2014-05-01,CTEF,0.2943188528942598,1.1977736886243206e-25
2014-05-01,DecisionTree,0.2869591263818606,2.0990938754456447e-75
2014-05-01,KNN,0.3396692764347493,3.205343992934398e-34
2014-05-01,LinearRegression,0.2461471949646259,3.973301646542057e-18
2014-06-01,AdaBoost,0.333605502181324,6.927763170324164e-36
2014-06-01,CTEF,0.2747283046430383,1.2308225630769562e-22
2014-06-01,DecisionTree,0.2829273456990178,1.5773921044225655e-70
2014-06-01,KNN,0.2312716320869466,2.80340806772467e-16
2014-06-01,LinearRegression,0.2356316870267013,7.355553519622896e-17
2014-07-01,AdaBoost,0.2825923778723501,7.56554131915952e-26
2014-07-01,CTEF,0.2219474456992307,2.2242288605591186e-15
2014-07-01,DecisionTree,0.2930701812231237,1.7190036091199672e-40
2014-07-01,KNN,0.237374187746414,1.9473368053849917e-17
2014-07-01,LinearRegression,0.306815191603345,9.660409114075343e-29
2014-08-01,AdaBoost,0.3020978406714059,4.9563522959704185e-28
2014-08-01,CTEF,0.3401300336825135,6.501662788443133e-35
2014-08-01,DecisionTree,0.2899191761040328,1.3614887291013005e-76
2014-08-01,KNN,0.2534809154275131,1.756554246519056e-19
2014-08-01,LinearRegression,0.2743421034098233,1.0648686808259746e-22
2014-09-01,AdaBoost,0.2181759177996305,5.514551882858548e-15
2014-09-01,CTEF,0.3314862669814156,3.3139759084358526e-33
2014-09-01,DecisionTree,0.2443967605052311,8.694704808140239e-29
2014-09-01,KNN,0.2764590674173993,4.177641277953994e-23
2014-09-01,LinearRegression,0.3320393058786025,2.6013769460260887e-33
2014-10-01,AdaBoost,0.2473001562150812,2.141444067307835e-19
2014-10-01,CTEF,0.3179506880008744,2.8060677383098686e-31
2014-10-01,DecisionTree,0.2833875819073947,3.5241554827234603e-75
2014-10-01,KNN,0.2668395820621877,4.36025906466029e-22
2014-10-01,LinearRegression,0.317036706007524,4.338400952353736e-31
2014-11-01,AdaBoost,0.2914994317483823,3.6446887991073546e-27
2014-11-01,CTEF,0.3498284619222072,6.28773305446185e-37
2014-11-01,DecisionTree,0.2853907999128949,1.917476233603888e-74
2014-11-01,KNN,0.279944817443772,1.4023588371193646e-23
2014-11-01,LinearRegression,0.288587108621241,4.959305907851416e-25
2014-12-01,AdaBoost,0.3294534539357753,8.682432425352095e-40
2014-12-01,CTEF,0.3329853803173435,8.845338541794868e-35
2014-12-01,DecisionTree,0.2731088962698011,7.272649790784273e-69
2014-12-01,KNN,0.3384321546892154,5.927901345581989e-36
2014-12-01,LinearRegression,0.3855214344030812,2.9638597242333903e-47
2015-01-01,AdaBoost,0.3297377451042499,8.437754931395298e-36
2015-01-01,CTEF,0.2612962553888926,4.3299810505644016e-21
2015-01-01,DecisionTree,0.288705359838654,7.068447677325126e-79
2015-01-01,KNN,0.3830649453967575,9.603900365212668e-46
2015-01-01,LinearRegression,0.2521636846713793,1.0886759860990347e-19
2015-02-01,AdaBoost,0.0719815153539683,0.0103242046867105
2015-02-01,CTEF,0.2813492956346524,2.043188545013146e-24
2015-02-01,DecisionTree,0.1320463767061621,8.54465176138021e-08
2015-02-01,KNN,0.1139521938289349,5.2942480075799605e-05
2015-02-01,LinearRegression,0.1263329370821898,7.272053585617768e-06
2015-03-01,AdaBoost,0.2656479612207822,4.304043479995348e-22
2015-03-01,CTEF,0.3594523203523139,2.942872520605922e-39
2015-03-01,DecisionTree,0.2954840509138823,1.8131668348980573e-48
2015-03-01,KNN,0.3122460862529542,2.0012478796399428e-29
2015-03-01,LinearRegression,0.2360621668175216,4.5057830204732135e-17
2015-04-01,AdaBoost,0.1317173563050299,1.6906668238242831e-06
2015-04-01,CTEF,0.1584916106018432,1.6143515203673214e-08
2015-04-01,DecisionTree,0.2847554763288685,5.700515353321568e-78
2015-04-01,KNN,0.1846001748151469,4.1775812211208345e-11
2015-04-01,LinearRegression,0.1012844617230363,0.0003272881612069
2015-05-01,AdaBoost,0.3832524125870301,1.2322291815682516e-45
2015-05-01,CTEF,0.4038597644190548,2.067617315968195e-50
2015-05-01,DecisionTree,0.2818062517180998,9.247838665913762e-75
2015-05-01,KNN,0.3369801360067178,1.9119238665425491e-34
2015-05-01,LinearRegression,0.2281807683518476,4.667414388051076e-16
2015-06-01,AdaBoost,0.319189278895084,8.86524425347367e-34
2015-06-01,CTEF,0.3758086737856802,7.992465777228311e-44
2015-06-01,DecisionTree,0.2849257314288299,1.5916322268061395e-78
2015-06-01,KNN,0.3315255811498562,9.295204488368744e-34
2015-06-01,LinearRegression,0.3214539073915766,1.058439186332606e-31
2015-07-01,AdaBoost,0.3726729746342522,1.4530146292103046e-44
2015-07-01,CTEF,0.3280486689258758,1.8052992974214046e-33
2015-07-01,DecisionTree,0.2781253699479185,1.0934586044953157e-74
2015-07-01,KNN,0.3632930643132592,2.4654558491084363e-41
2015-07-01,LinearRegression,0.3205635595943881,6.32082711802612e-32
2015-08-01,AdaBoost,0.2701286036859605,4.002543476101376e-22
2015-08-01,CTEF,0.2733873964709006,3.775003303700934e-22
2015-08-01,DecisionTree,0.2787224614253768,4.414313347745965e-74
2015-08-01,KNN,0.2636360497944985,1.2243146332259415e-20
2015-08-01,LinearRegression,0.3607360917493006,1.1322070117184679e-38
2015-09-01,AdaBoost,0.4525299600270784,6.916305718512334e-66
2015-09-01,CTEF,0.3961093065246381,2.3811441109089062e-48
2015-09-01,DecisionTree,0.2695561429228104,1.0574515765425252e-70
2015-09-01,KNN,0.3569794276542036,8.544482327914985e-39
2015-09-01,LinearRegression,0.4124274411483188,9.579345975478473e-53
2015-10-01,AdaBoost,0.2036649466848751,1.544705003466193e-13
2015-10-01,CTEF,0.2564875653257308,2.9901684799940336e-20
2015-10-01,DecisionTree,0.2682363222966362,9.887371538407957e-71
2015-10-01,KNN,0.2516845095736725,1.5952908313103476e-19
2015-10-01,LinearRegression,0.1855423546515127,4.110289506202088e-11
2015-11-01,AdaBoost,0.2844267336861871,2.699948145351106e-24
2015-11-01,CTEF,0.2790886442422469,5.503195155351231e-23
2015-11-01,DecisionTree,0.2768072038352444,9.255242662270594e-73
2015-11-01,KNN,0.3095028003787725,3.4123076000284343e-28
2015-11-01,LinearRegression,0.2801478880258661,3.783980233585982e-23
2015-12-01,AdaBoost,0.445945473561386,5.30775938013573e-63
2015-12-01,CTEF,0.3718116531141585,8.511106549071259e-42
2015-12-01,DecisionTree,0.2714308629635379,1.7335703886986285e-70
2015-12-01,KNN,0.3564452103836126,2.95767322856144e-38
2015-12-01,LinearRegression,0.3718777698705298,8.426830421656455e-42
2016-01-01,AdaBoost,0.3841067721155181,1.1100326538095552e-46
2016-01-01,CTEF,0.2862788655785253,6.618641756752699e-25
2016-01-01,DecisionTree,0.2716404088027517,9.343597815945677e-72
2016-01-01,KNN,0.3338028466356274,6.7183280257443526e-34
2016-01-01,LinearRegression,0.5326532537751744,2.8009524989909866e-95
2016-02-01,AdaBoost,0.2448131036575727,1.1438933301697447e-18
2016-02-01,CTEF,0.2487358761557272,5.017072981903878e-19
2016-02-01,DecisionTree,0.2548700147906874,2.609355318061356e-25
2016-02-01,KNN,0.2528257380505839,1.2616410770979573e-19
2016-02-01,LinearRegression,0.3054778942540559,1.967796220060341e-28
2016-03-01,AdaBoost,0.171846221800631,6.988588772614058e-10
2016-03-01,CTEF,0.1859514153160058,6.607871463097247e-11
2016-03-01,DecisionTree,0.276706168020452,9.295216319058476e-74
2016-03-01,KNN,0.1528237567873534,8.957110972865117e-08
2016-03-01,LinearRegression,0.2234863442296832,3.159896963197779e-15
2016-04-01,AdaBoost,0.1115816011491603,3.733494171304582e-05
2016-04-01,CTEF,0.1476863937905339,1.8479965445759806e-07
2016-04-01,DecisionTree,0.2740140892330726,5.903839099382689e-74
2016-04-01,KNN,0.2526261185576568,1.5687117738107196e-19
2016-04-01,LinearRegression,0.1168254174445219,3.901624145991312e-05
2016-05-01,AdaBoost,0.3656436634342807,1.1136788864323214e-39
2016-05-01,CTEF,0.2510314539496808,1.7429459153339523e-18
2016-05-01,DecisionTree,0.2713574810488884,1.5492302439302668e-69
2016-05-01,KNN,0.2754606671048727,4.233766758255085e-22
2016-05-01,LinearRegression,0.1986131799758686,5.611779363418817e-12
2016-06-01,AdaBoost,0.450782093908681,3.174210622515851e-65
2016-06-01,CTEF,0.2076335470142907,2.391646377627226e-13
2016-06-01,DecisionTree,0.4581357468163339,1.3396517519775533e-88
2016-06-01,KNN,0.3127167379571381,2.822144791974726e-29
2016-06-01,LinearRegression,0.4033200211054569,1.0280524648211331e-49
2016-07-01,AdaBoost,0.1321374092876292,9.187467732138976e-07
2016-07-01,CTEF,0.3030579066612692,5.299380937897804e-28
2016-07-01,DecisionTree,0.1373073098845248,3.31397822330547e-08
2016-07-01,KNN,0.1834875984171727,7.363557948988215e-11
2016-07-01,LinearRegression,0.1252267709306184,9.896662263473922e-06
2016-08-01,AdaBoost,0.1639511400530943,4.688731593393066e-10
2016-08-01,CTEF,0.2942003740018609,3.2575668663632563e-25
2016-08-01,DecisionTree,0.1842070291921655,1.49505825846666e-12
2016-08-01,KNN,0.297017610228236,1.0896715077495486e-25
2016-08-01,LinearRegression,0.2416373269976266,3.1395121677277455e-17
2016-09-01,AdaBoost,0.2415404669787155,8.031161051107027e-18
2016-09-01,CTEF,0.279233082774781,9.787699243620822e-23
2016-09-01,DecisionTree,0.2979496014530992,2.505441830004315e-34
2016-09-01,KNN,0.2749237972747642,4.736759628323592e-22
2016-09-01,LinearRegression,0.2660215583683182,1.0954314046287618e-20
2016-10-01,AdaBoost,0.2836713191192154,1.105389469499218e-26
2016-10-01,CTEF,0.3159930975871622,3.608689282451487e-30
2016-10-01,DecisionTree,0.2690194706592725,6.572460340369624e-69
2016-10-01,KNN,0.2928867332865614,6.645168391945217e-26
2016-10-01,LinearRegression,0.3693532693446322,1.2835741349889996e-41
2016-11-01,AdaBoost,0.2373009351455244,9.037441961731065e-18
2016-11-01,CTEF,0.3179513377898321,5.34966696488988e-30
2016-11-01,DecisionTree,0.2753153457219284,2.343332985126837e-71
2016-11-01,KNN,0.2862012280733827,2.6258145198965483e-24
2016-11-01,LinearRegression,0.4085030392010078,1.1865815273958537e-50
2016-12-01,AdaBoost,0.3096342858644424,2.8529636142310775e-29
2016-12-01,CTEF,0.292281797564593,1.2324249768534826e-25
2016-12-01,DecisionTree,0.2754187836894753,1.5640583238658149e-71
2016-12-01,KNN,0.3312467272807751,5.784591141753658e-33
2016-12-01,LinearRegression,0.3250044359098092,1.0410294096152843e-31
2017-01-01,AdaBoost,0.230851760432921,4.794591290059388e-16
2017-01-01,CTEF,0.2404306631144024,1.3470049283359528e-16
2017-01-01,DecisionTree,0.2803073909310033,4.2745274448318e-70
2017-01-01,KNN,0.2474975559505253,1.6023529233517712e-17
2017-01-01,LinearRegression,0.187783148262245,1.435649995443497e-10
2017-02-01,AdaBoost,0.3127241210585575,1.2491786035938106e-29
2017-02-01,CTEF,0.3032686830747906,4.3648030396190615e-27
2017-02-01,DecisionTree,0.2786960344325616,2.812653732160762e-71
2017-02-01,KNN,0.2807749848979463,3.006456112610464e-23
2017-02-01,LinearRegression,0.2658951289839538,6.563434302720109e-21
2017-03-01,AdaBoost,0.2214887994342468,1.0423256954309451e-14
2017-03-01,CTEF,0.2459144771997624,1.971440142059308e-17
2017-03-01,DecisionTree,0.1998259004496059,1.543143214237693e-18
2017-03-01,KNN,0.3072909427018315,7.359696571771198e-27
2017-03-01,LinearRegression,0.2026715749664049,3.462660880317536e-12
2017-04-01,AdaBoost,0.2924808611503036,7.247806446107654e-26
2017-04-01,CTEF,0.2459273484414894,5.855429193369353e-18
2017-04-01,DecisionTree,0.2837604199923052,5.0127392181107896e-73
2017-04-01,KNN,0.340247004726935,4.579992685749161e-34
2017-04-01,LinearRegression,0.2372947639723276,8.91888636164402e-17
2017-05-01,AdaBoost,0.3573048139628115,9.158717480752346e-43
2017-05-01,CTEF,0.2815787025736173,2.293746519333105e-22
2017-05-01,DecisionTree,0.3303170293955982,1.0030665190169948e-69
2017-05-01,KNN,0.3676373527989389,2.861090395746633e-38
2017-05-01,LinearRegression,0.2658136503515101,5.38074092906499e-20
2017-06-01,AdaBoost,0.26029544674173,3.1924452236054817e-25
2017-06-01,CTEF,0.3663471388662743,1.831862331723417e-39
2017-06-01,DecisionTree,0.2841790106451088,2.4495664624796277e-70
2017-06-01,KNN,0.222727014905232,8.189310363239783e-15
2017-06-01,LinearRegression,0.3255914070256973,6.181046908990628e-31
2017-07-01,AdaBoost,0.2999712456456159,3.1102813222613458e-27
2017-07-01,CTEF,0.2788252568286174,9.017709699895616e-23
2017-07-01,DecisionTree,0.2794525031245037,1.5364370908054652e-71
2017-07-01,KNN,0.2924868883593941,5.1979572317423905e-25
2017-07-01,LinearRegression,0.2477632860936461,3.961418114883567e-18
2017-08-01,AdaBoost,0.2708702644366599,7.807572747852351e-22
2017-08-01,CTEF,0.3332143263321892,3.938244208943228e-32
2017-08-01,DecisionTree,0.2522496110797735,9.575000351430039e-47
2017-08-01,KNN,0.3423751178816549,5.886501769237438e-34
2017-08-01,LinearRegression,0.2535951063497367,9.624051221431905e-19
2017-09-01,AdaBoost,0.2459036657836825,1.822831782610282e-26
2017-09-01,CTEF,0.2988816840201131,7.287020812685192e-26
2017-09-01,DecisionTree,0.2413129146321443,8.237085283640289e-38
2017-09-01,KNN,0.2192840050661836,2.7412351289825464e-14
2017-09-01,LinearRegression,0.2684316655302602,6.08560982674481e-21
2017-10-01,AdaBoost,0.3596458712245142,1.1553939128178603e-40
2017-10-01,CTEF,0.3660257043887735,7.082389379675388e-38
2017-10-01,DecisionTree,0.2775510130809843,1.8759839361153223e-69
2017-10-01,KNN,0.3680694662096708,2.663125963167439e-38
2017-10-01,LinearRegression,0.3305918774248558,1.0465414584641898e-30
2017-11-01,AdaBoost,0.2920461628215145,4.2233935342379496e-30
2017-11-01,CTEF,0.3223070824698315,4.3167501719027385e-29
2017-11-01,DecisionTree,0.2820637233137359,1.6930664345145488e-71
2017-11-01,KNN,0.2781913487468129,9.955471485963144e-22
2017-11-01,LinearRegression,0.3725182742901954,3.7520484334363786e-39
2017-12-01,AdaBoost,0.1870315825019346,7.265279671425509e-11
2017-12-01,CTEF,0.339718144155566,1.556282107362171e-33
2017-12-01,DecisionTree,0.2708811214901614,1.174909693289596e-67
2017-12-01,KNN,0.2082981579392825,5.151464440165767e-13
2017-12-01,LinearRegression,0.2048523907320915,1.2617019371883854e-12
2018-01-01,AdaBoost,0.4697991711739035,2.1287962994977597e-65
2018-01-01,CTEF,0.3263286207411022,8.906161218976819e-30
2018-01-01,DecisionTree,0.2743687825054928,8.08821093592647e-68
2018-01-01,KNN,0.3291329593803022,2.765654366196192e-30
2018-01-01,LinearRegression,0.2156784978776809,2.049746918977787e-13
2018-02-01,AdaBoost,0.3540400147498951,5.5545867715217705e-36
2018-02-01,CTEF,0.3000472345806255,2.571127530551302e-25
2018-02-01,DecisionTree,0.2722322335154367,4.058002124341296e-67
2018-02-01,KNN,0.3420629508373159,5.9806762108449885e-33
2018-02-01,LinearRegression,0.2762760664628301,1.6089204538044354e-21
2018-03-01,AdaBoost,0.1837549499807002,2.0566052940782556e-10
2018-03-01,CTEF,0.1449198736294301,6.472406422593808e-07
2018-03-01,DecisionTree,0.2724764701761813,2.940893814976398e-69
2018-03-01,KNN,0.210245995482283,3.553404736819004e-13
2018-03-01,LinearRegression,0.1814077583266262,4.0650769306839466e-10
2018-04-01,AdaBoost,0.1730517234541948,2.3036994559502e-09
2018-04-01,CTEF,0.2255341813793109,5.964193559113145e-15
2018-04-01,DecisionTree,0.2790112179423281,7.321952750322405e-73
2018-04-01,KNN,0.2730080483228335,1.7537217686422926e-21
2018-04-01,LinearRegression,0.2510147748681517,2.8154251260970597e-18
2018-05-01,AdaBoost,0.3341659570320919,3.958560546802348e-32
2018-05-01,CTEF,0.2302549477417878,3.6421795010310306e-15
2018-05-01,DecisionTree,0.3377915517224599,2.2363637143437347e-56
2018-05-01,KNN,0.3120497789649197,2.99190018531175e-27
2018-05-01,LinearRegression,0.1835938675553009,4.5653255199745146e-10
2018-06-01,AdaBoost,0.247555539803507,1.498943630183041e-17
2018-06-01,CTEF,0.1296929547269004,1.1967106888633306e-05
2018-06-01,DecisionTree,0.2788378419787298,3.638534656577344e-70
2018-06-01,KNN,0.2797734577874928,6.123339844192844e-22
2018-06-01,LinearRegression,0.2307690872789105,3.3362291772559303e-15
2018-07-01,AdaBoost,0.2114573113992941,5.2666357098714044e-14
2018-07-01,CTEF,0.2932256612867273,4.012959258135559e-25
2018-07-01,DecisionTree,0.2409114958770978,1.944306359759288e-32
2018-07-01,KNN,0.2100196704588303,2.643060492520074e-13
2018-07-01,LinearRegression,0.3079535334782477,1.0850541657682536e-27
2018-08-01,AdaBoost,0.3792748127237189,2.6043126169873075e-44
2018-08-01,CTEF,0.250978582529764,5.101266772805027e-18
2018-08-01,DecisionTree,0.299590604328416,1.5818241670149452e-45
2018-08-01,KNN,0.3594977910209324,9.41738550809535e-37
2018-08-01,LinearRegression,0.1874831828999766,1.503786699330258e-10
2018-09-01,AdaBoost,0.3311546325979523,3.2210270023085264e-31
2018-09-01,CTEF,0.2911108073979123,8.950770936712215e-24
2018-09-01,DecisionTree,0.2856825051908189,9.144525876339103e-29
2018-09-01,KNN,0.285344074209014,7.513173786248846e-23
2018-09-01,LinearRegression,0.2764199444941723,1.7739423074550807e-21
2018-10-01,AdaBoost,0.1154854329928383,6.810316840474304e-05
2018-10-01,CTEF,0.2153674828190199,7.169645887596306e-14
2018-10-01,DecisionTree,0.2715103728661036,1.6951197688010676e-68
2018-10-01,KNN,0.1426596103680453,8.865739815939306e-07
2018-10-01,LinearRegression,0.4716345365822303,3.184031447212585e-68
2018-11-01,AdaBoost,0.3205022657127864,3.076209859655689e-29
2018-11-01,CTEF,0.2641745219185304,1.1846591087329885e-19
2018-11-01,DecisionTree,0.281801137811614,1.8629368581683936e-71
2018-11-01,KNN,0.3016730829265411,1.883008725063776e-25
2018-11-01,LinearRegression,0.3754390478836706,9.437561167694988e-40
